StatusSendyet
ViBLA
//No.	mist1	mist2	FAN	rhythmDrive	rhythmStop	StopWeightg	StopTimemin	intervalms	waittimems
1	100	0	90	1	0	1000	3	1000	10000
測定回数	測定時刻	重量g	経過時間s	重量差分g
85	2021/05/20 13:20:53	5723.2	85.9980165	7.7	
86	2021/05/20 13:20:54	5723.0	86.9904042	7.9	
87	2021/05/20 13:20:55	5723.0	87.9957885	7.9	
88	2021/05/20 13:20:56	5722.9	88.990172	8.0	
89	2021/05/20 13:20:57	5722.8	89.9965519	8.1	
90	2021/05/20 13:20:58	5722.7	90.9939383	8.2	
91	2021/05/20 13:20:59	5722.6	91.9913228	8.3	
92	2021/05/20 13:21:00	5722.5	92.9947046	8.4	
93	2021/05/20 13:21:01	5722.5	93.9910907	8.4	
94	2021/05/20 13:21:02	5722.4	94.9954718	8.5	
95	2021/05/20 13:21:03	5722.2	95.9898591	8.7	
96	2021/05/20 13:21:04	5722.2	96.9912425	8.7	
97	2021/05/20 13:21:05	5722.1	97.9986215	8.8	
98	2021/05/20 13:21:06	5722.0	99.0000044	8.9	
99	2021/05/20 13:21:07	5721.9	99.9983892	9.0	
100	2021/05/20 13:21:08	5721.8	100.9997732	9.1	
101	2021/05/20 13:21:09	5721.7	101.9911616	9.2	
102	2021/05/20 13:21:10	5721.7	102.9945432	9.2	
103	2021/05/20 13:21:11	5721.6	103.9909294	9.3	
104	2021/05/20 13:21:12	5721.4	104.9913129	9.5	
105	2021/05/20 13:21:13	5721.4	105.9916965	9.5	
106	2021/05/20 13:21:14	5721.3	106.9910806	9.6	
107	2021/05/20 13:21:15	5721.2	107.9954618	9.7	
108	2021/05/20 13:21:16	5721.1	108.9958456	9.8	
109	2021/05/20 13:21:17	5721.0	109.9942303	9.9	
110	2021/05/20 13:21:18	5720.9	110.997612	10.0	
111	2021/05/20 13:21:19	5720.9	111.9929987	10.0	
112	2021/05/20 13:21:20	5720.7	112.9993787	10.2	
113	2021/05/20 13:21:21	5720.7	113.9987629	10.2	
114	2021/05/20 13:21:22	5720.6	114.999148	10.3	
115	2021/05/20 13:21:23	5720.5	115.9945332	10.4	
116	2021/05/20 13:21:24	5720.4	116.992918	10.5	
117	2021/05/20 13:21:25	5720.3	117.9963005	10.6	
118	2021/05/20 13:21:26	5720.2	118.9936852	10.7	
119	2021/05/20 13:21:27	5720.1	119.9900672	10.8	
120	2021/05/20 13:21:28	5720.0	120.9944528	10.9	
121	2021/05/20 13:21:29	5719.9	121.99084	11.0	
122	2021/05/20 13:21:30	5719.8	122.9952198	11.1	
123	2021/05/20 13:21:31	5719.7	123.9906065	11.2	
124	2021/05/20 13:21:32	5719.7	124.9909901	11.2	
125	2021/05/20 13:21:33	5719.5	125.9933723	11.4	
126	2021/05/20 13:21:34	5719.5	126.9917574	11.4	
127	2021/05/20 13:21:35	5719.4	127.9941342	11.5	
128	2021/05/20 13:21:36	5719.3	128.9915262	11.6	
129	2021/05/20 13:21:37	5719.2	129.9949068	11.7	
130	2021/05/20 13:21:38	5719.1	130.994291	11.8	
131	2021/05/20 13:21:39	5719.1	131.9916766	11.8	
132	2021/05/20 13:21:40	5719.0	132.9930594	11.9	
133	2021/05/20 13:21:41	5718.9	133.9914385	12.0	
134	2021/05/20 13:21:42	5718.8	134.9948261	12.1	
135	2021/05/20 13:21:43	5718.7	135.9892134	12.2	
136	2021/05/20 13:21:44	5718.6	136.991596	12.3	
137	2021/05/20 13:21:45	5718.5	137.9909812	12.4	
138	2021/05/20 13:21:46	5718.4	138.9903643	12.5	
139	2021/05/20 13:21:47	5718.3	139.9977444	12.6	
140	2021/05/20 13:21:48	5718.3	140.9931302	12.6	
141	2021/05/20 13:21:49	5718.2	141.9905157	12.7	
142	2021/05/20 13:21:50	5718.1	142.9958965	12.8	
143	2021/05/20 13:21:51	5718.0	143.9982791	12.9	
144	2021/05/20 13:21:52	5717.9	144.9906687	13.0	
145	2021/05/20 13:21:53	5717.8	145.9970476	13.1	
146	2021/05/20 13:21:54	5717.8	146.9924338	13.1	
147	2021/05/20 13:21:55	5717.6	147.991818	13.3	
148	2021/05/20 13:21:56	5717.6	148.994201	13.3	
149	2021/05/20 13:21:57	5717.5	149.9945841	13.4	
150	2021/05/20 13:21:58	5717.4	150.995967	13.5	
151	2021/05/20 13:21:59	5717.3	151.9913537	13.6	
152	2021/05/20 13:22:00	5717.2	152.9987412	13.7	
153	2021/05/20 13:22:01	5717.1	153.9941198	13.8	
154	2021/05/20 13:22:02	5717.0	154.9915123	13.9	
155	2021/05/20 13:22:03	5716.9	155.9988844	14.0	
156	2021/05/20 13:22:04	5716.8	156.9902737	14.1	
157	2021/05/20 13:22:05	5716.8	157.993656	14.1	
158	2021/05/20 13:22:06	5716.7	158.9950386	14.2	
159	2021/05/20 13:22:07	5716.6	159.9894257	14.3	
160	2021/05/20 13:22:08	5716.5	160.9988047	14.4	
161	2021/05/20 13:22:09	5716.4	161.9901929	14.5	
162	2021/05/20 13:22:10	5716.3	162.9955735	14.6	
163	2021/05/20 13:22:11	5716.2	163.9909604	14.7	
164	2021/05/20 13:22:12	5716.1	164.989345	14.8	
165	2021/05/20 13:22:13	5716.1	165.9947271	14.8	
166	2021/05/20 13:22:14	5716.0	166.9931106	14.9	
167	2021/05/20 13:22:15	5715.9	167.9914953	15.0	
168	2021/05/20 13:22:16	5715.8	168.98988	15.1	
169	2021/05/20 13:22:17	5715.7	169.9982587	15.2	
170	2021/05/20 13:22:18	5715.6	170.9936455	15.3	
171	2021/05/20 13:22:19	5715.5	171.9920302	15.4	
172	2021/05/20 13:22:20	5715.4	172.9954121	15.5	
173	2021/05/20 13:22:21	5715.3	173.9897993	15.6	
174	2021/05/20 13:22:22	5715.2	174.997179	15.7	
175	2021/05/20 13:22:23	5715.2	175.9915659	15.7	
176	2021/05/20 13:22:24	5715.1	176.9899509	15.8	
177	2021/05/20 13:22:25	5715.0	177.9953314	15.9	
178	2021/05/20 13:22:26	5714.9	178.9997132	16.0	
179	2021/05/20 13:22:27	5714.8	179.9960985	16.1	
180	2021/05/20 13:22:28	5714.7	180.9964821	16.2	
4	100	0	90	1	0	1000	3	1000	0
測定回数	測定時刻	重量g	経過時間s	重量差分g
0	2021/05/20 13:22:29	5714.6	0.9933869	0.1	
1	2021/05/20 13:22:30	5714.5	1.9957702	0.2	
2	2021/05/20 13:22:31	5714.4	3.0021488	0.3	
3	2021/05/20 13:22:32	5714.3	3.9965362	0.4	
4	2021/05/20 13:22:33	5714.2	5.0009175	0.5	
5	2021/05/20 13:22:34	5714.2	6.0023022	0.5	
6	2021/05/20 13:22:35	5714.1	6.9966876	0.6	
7	2021/05/20 13:22:36	5714.0	8.0020691	0.7	
8	2021/05/20 13:22:37	5714.0	8.9984543	0.7	
9	2021/05/20 13:22:38	5713.8	10.0008366	0.9	
10	2021/05/20 13:22:39	5713.8	11.0012202	0.9	
11	2021/05/20 13:22:40	5713.6	11.9926165	1.1	
12	2021/05/20 13:22:41	5713.5	12.9999889	1.2	
13	2021/05/20 13:22:42	5713.4	13.9973741	1.3	
14	2021/05/20 13:22:43	5713.4	14.9937602	1.3	
15	2021/05/20 13:22:44	5713.3	16.0011402	1.4	
16	2021/05/20 13:22:45	5713.2	16.9945276	1.5	
17	2021/05/20 13:22:46	5713.1	17.9989088	1.6	
18	2021/05/20 13:22:47	5713.0	19.0022904	1.7	
19	2021/05/20 13:22:48	5713.0	19.999676	1.7	
20	2021/05/20 13:22:49	5712.8	20.996063	1.9	
21	2021/05/20 13:22:50	5712.7	22.000443	2.0	
22	2021/05/20 13:22:51	5712.7	22.9998272	2.0	
23	2021/05/20 13:22:52	5712.6	23.9952149	2.1	
24	2021/05/20 13:22:53	5712.5	24.9985903	2.2	
25	2021/05/20 13:22:54	5712.4	25.9959812	2.3	
26	2021/05/20 13:22:55	5712.3	26.9993631	2.4	
27	2021/05/20 13:22:56	5712.2	27.9987471	2.5	
28	2021/05/20 13:22:57	5712.1	28.9941345	2.6	
29	2021/05/20 13:22:58	5712.0	29.9995144	2.7	
30	2021/05/20 13:22:59	5711.9	30.9959005	2.8	
31	2021/05/20 13:23:00	5711.9	31.9992833	2.8	
32	2021/05/20 13:23:01	5711.8	32.9996658	2.9	
33	2021/05/20 13:23:02	5711.6	33.9930538	3.1	
34	2021/05/20 13:23:03	5711.5	34.9984343	3.2	
35	2021/05/20 13:23:04	5711.5	35.9988179	3.2	
36	2021/05/20 13:23:05	5711.4	36.9952046	3.3	
37	2021/05/20 13:23:06	5711.2	37.9995851	3.5	
38	2021/05/20 13:23:07	5711.2	39.0009682	3.5	
39	2021/05/20 13:23:08	5711.1	40.0023511	3.6	
40	2021/05/20 13:23:09	5711.0	41.0007359	3.7	
41	2021/05/20 13:23:10	5710.9	41.9921251	3.8	
42	2021/05/20 13:23:11	5710.8	43.0015031	3.9	
43	2021/05/20 13:23:12	5710.7	43.994892	4.0	
44	2021/05/20 13:23:13	5710.6	45.0012721	4.1	
45	2021/05/20 13:23:14	5710.6	45.9976571	4.1	
46	2021/05/20 13:23:15	5710.4	46.9930441	4.3	
47	2021/05/20 13:23:16	5710.4	48.0014225	4.3	
48	2021/05/20 13:23:17	5710.3	48.993811	4.4	
49	2021/05/20 13:23:18	5710.2	49.9931952	4.5	
50	2021/05/20 13:23:19	5710.1	51.0005745	4.6	
51	2021/05/20 13:23:20	5710.0	51.9939625	4.7	
52	2021/05/20 13:23:21	5709.9	53.0013418	4.8	
53	2021/05/20 13:23:22	5709.8	53.992731	4.9	
54	2021/05/20 13:23:23	5709.7	55.0001102	5.0	
55	2021/05/20 13:23:24	5709.6	55.9964911	5.1	
56	2021/05/20 13:23:25	5709.5	56.9928824	5.2	
57	2021/05/20 13:23:26	5709.5	57.9992624	5.2	
58	2021/05/20 13:23:27	5709.4	58.9946489	5.3	
59	2021/05/20 13:23:28	5709.3	60.0000296	5.4	
60	2021/05/20 13:23:29	5709.2	60.9934174	5.5	
61	2021/05/20 13:23:30	5709.1	61.998798	5.6	
62	2021/05/20 13:23:31	5709.0	62.9941847	5.7	
63	2021/05/20 13:23:32	5708.9	63.9985617	5.8	
64	2021/05/20 13:23:33	5708.8	64.993954	5.9	
65	2021/05/20 13:23:34	5708.7	66.0013318	6.0	
66	2021/05/20 13:23:35	5708.7	66.999714	6.0	
67	2021/05/20 13:23:36	5708.6	67.9991009	6.1	
68	2021/05/20 13:23:37	5708.5	68.9924887	6.2	
69	2021/05/20 13:23:38	5708.4	69.9958706	6.3	
70	2021/05/20 13:23:39	5708.3	70.9922576	6.4	
71	2021/05/20 13:23:40	5708.2	71.9966392	6.5	
72	2021/05/20 13:23:41	5708.1	73.0020207	6.6	
73	2021/05/20 13:23:42	5708.0	74.0014036	6.7	
74	2021/05/20 13:23:43	5707.9	75.0017861	6.8	
75	2021/05/20 13:23:44	5707.9	75.9971729	6.8	
76	2021/05/20 13:23:45	5707.7	76.996557	7.0	
77	2021/05/20 13:23:46	5707.7	77.9989397	7.0	
78	2021/05/20 13:23:47	5707.6	78.9953286	7.1	
79	2021/05/20 13:23:48	5707.5	79.9957099	7.2	
80	2021/05/20 13:23:49	5707.4	80.9970928	7.3	
81	2021/05/20 13:23:50	5707.3	81.9924788	7.4	
82	2021/05/20 13:23:51	5707.2	83.001857	7.5	
83	2021/05/20 13:23:52	5707.1	83.9952448	7.6	
84	2021/05/20 13:23:53	5707.0	85.0026175	7.7	
85	2021/05/20 13:23:54	5706.9	85.9990071	7.8	
86	2021/05/20 13:23:55	5706.8	86.9953964	7.9	
87	2021/05/20 13:23:56	5706.8	88.0017772	7.9	
88	2021/05/20 13:23:57	5706.7	89.0021613	8.0	
89	2021/05/20 13:23:58	5706.6	89.9995452	8.1	
90	2021/05/20 13:23:59	5706.5	90.9969309	8.2	
91	2021/05/20 13:24:00	5706.4	92.0023121	8.3	
92	2021/05/20 13:24:01	5706.3	93.0006972	8.4	
93	2021/05/20 13:24:02	5706.2	94.0000804	8.5	
94	2021/05/20 13:24:03	5706.1	94.9984653	8.6	
95	2021/05/20 13:24:04	5706.1	95.9948513	8.6	
96	2021/05/20 13:24:05	5706.0	96.9992332	8.7	
97	2021/05/20 13:24:06	5705.9	97.9986166	8.8	
98	2021/05/20 13:24:07	5705.8	98.9999996	8.9	
99	2021/05/20 13:24:08	5705.7	100.0013825	9.0	
100	2021/05/20 13:24:09	5705.6	101.0017672	9.1	
101	2021/05/20 13:24:10	5705.5	102.0011513	9.2	
102	2021/05/20 13:24:11	5705.4	102.9995353	9.3	
103	2021/05/20 13:24:12	5705.4	103.9929232	9.3	
104	2021/05/20 13:24:13	5705.3	104.9973054	9.4	
105	2021/05/20 13:24:14	5705.2	106.0026848	9.5	
106	2021/05/20 13:24:15	5705.1	106.9960676	9.6	
107	2021/05/20 13:24:16	5705.0	108.0014546	9.7	
108	2021/05/20 13:24:17	5704.9	109.0008376	9.8	
109	2021/05/20 13:24:18	5704.9	110.0022215	9.8	
110	2021/05/20 13:24:19	5704.8	110.9976134	9.9	
111	2021/05/20 13:24:20	5704.6	111.9919946	10.1	
112	2021/05/20 13:24:21	5704.6	113.0013728	10.1	
113	2021/05/20 13:24:22	5704.5	113.9977587	10.2	
114	2021/05/20 13:24:23	5704.4	115.0011407	10.3	
115	2021/05/20 13:24:24	5704.3	115.9975335	10.4	
116	2021/05/20 13:24:25	5704.2	117.0019021	10.5	
117	2021/05/20 13:24:26	5704.1	117.998294	10.6	
118	2021/05/20 13:24:27	5704.1	118.9946798	10.6	
119	2021/05/20 13:24:28	5704.0	119.9930669	10.7	
120	2021/05/20 13:24:29	5703.9	120.9944492	10.8	
121	2021/05/20 13:24:30	5703.8	121.9938336	10.9	
122	2021/05/20 13:24:31	5703.7	122.9992125	11.0	
123	2021/05/20 13:24:32	5703.6	123.9945991	11.1	
124	2021/05/20 13:24:33	5703.5	124.9999798	11.2	
125	2021/05/20 13:24:34	5703.4	125.9983647	11.3	
126	2021/05/20 13:24:35	5703.3	126.9987481	11.4	
127	2021/05/20 13:24:36	5703.2	128.0021309	11.5	
128	2021/05/20 13:24:37	5703.1	128.9945183	11.6	
129	2021/05/20 13:24:38	5703.1	129.9988997	11.6	
130	2021/05/20 13:24:39	5703.0	130.9942906	11.7	
131	2021/05/20 13:24:40	5702.9	132.002666	11.8	
132	2021/05/20 13:24:41	5702.8	132.9930549	11.9	
133	2021/05/20 13:24:42	5702.7	133.9994346	12.0	
134	2021/05/20 13:24:43	5702.6	134.9988188	12.1	
135	2021/05/20 13:24:44	5702.5	135.9951993	12.2	
136	2021/05/20 13:24:45	5702.5	136.9995861	12.2	
137	2021/05/20 13:24:46	5702.3	138.0019695	12.4	
138	2021/05/20 13:24:47	5702.3	139.0023531	12.4	
139	2021/05/20 13:24:48	5702.2	139.9987382	12.5	
140	2021/05/20 13:24:49	5702.1	141.0001212	12.6	
141	2021/05/20 13:24:50	5702.0	142.0005047	12.7	
142	2021/05/20 13:24:51	5701.9	143.0008884	12.8	
143	2021/05/20 13:24:52	5701.8	143.9972745	12.9	
144	2021/05/20 13:24:53	5701.8	144.9966592	12.9	
145	2021/05/20 13:24:54	5701.6	146.0010375	13.1	
146	2021/05/20 13:24:55	5701.5	146.9984257	13.2	
147	2021/05/20 13:24:56	5701.5	147.9998083	13.2	
148	2021/05/20 13:24:57	5701.4	148.9951953	13.3	
149	2021/05/20 13:24:58	5701.3	149.9945792	13.4	
150	2021/05/20 13:24:59	5701.2	151.0009592	13.5	
151	2021/05/20 13:25:00	5701.1	152.0023422	13.6	
152	2021/05/20 13:25:01	5701.0	152.9997276	13.7	
153	2021/05/20 13:25:02	5701.0	153.9951143	13.7	
154	2021/05/20 13:25:03	5700.8	155.0024936	13.9	
155	2021/05/20 13:25:04	5700.8	155.9988762	13.9	
156	2021/05/20 13:25:05	5700.7	157.0022624	14.0	
157	2021/05/20 13:25:06	5700.6	158.0016423	14.1	
158	2021/05/20 13:25:07	5700.5	158.9930351	14.2	
159	2021/05/20 13:25:08	5700.4	159.9964166	14.3	
160	2021/05/20 13:25:09	5700.3	160.9968004	14.4	
161	2021/05/20 13:25:10	5700.2	162.0021818	14.5	
162	2021/05/20 13:25:11	5700.1	162.9985668	14.6	
163	2021/05/20 13:25:12	5700.0	163.9939535	14.7	
164	2021/05/20 13:25:13	5699.9	164.999334	14.8	
165	2021/05/20 13:25:14	5699.9	165.9957215	14.8	
166	2021/05/20 13:25:15	5699.8	167.0021004	14.9	
167	2021/05/20 13:25:16	5699.7	167.9974867	15.0	
168	2021/05/20 13:25:17	5699.6	168.9938728	15.1	
169	2021/05/20 13:25:18	5699.5	169.9982553	15.2	
170	2021/05/20 13:25:19	5699.4	171.0016367	15.3	
171	2021/05/20 13:25:20	5699.3	172.0010201	15.4	
172	2021/05/20 13:25:21	5699.2	172.9984057	15.5	
173	2021/05/20 13:25:22	5699.2	174.0017876	15.5	
174	2021/05/20 13:25:23	5699.1	174.9961748	15.6	
175	2021/05/20 13:25:24	5699.0	175.9985568	15.7	
176	2021/05/20 13:25:25	5698.9	176.9959424	15.8	
177	2021/05/20 13:25:26	5698.8	177.9993241	15.9	
178	2021/05/20 13:25:27	5698.7	178.9957102	16.0	
179	2021/05/20 13:25:28	5698.6	179.9970931	16.1	
180	2021/05/20 13:25:29	5698.5	181.0014761	16.2	
5	100	0	90	1	0	1000	3	1000	0
測定回数	測定時刻	重量g	経過時間s	重量差分g
0	2021/05/20 13:25:30	5698.4	0.9903954	0.1	
1	2021/05/20 13:25:31	5698.3	1.9977737	0.2	
2	2021/05/20 13:25:32	5698.3	2.9931627	0.2	
3	2021/05/20 13:25:33	5698.2	3.9985349	0.3	
4	2021/05/20 13:25:34	5698.1	4.9929288	0.4	
5	2021/05/20 13:25:35	5698.0	5.9913134	0.5	
6	2021/05/20 13:25:36	5697.9	6.9996862	0.6	
7	2021/05/20 13:25:37	5697.8	7.9950786	0.7	
8	2021/05/20 13:25:38	5697.7	8.9964614	0.8	
9	2021/05/20 13:25:39	5697.7	9.9958458	0.8	
10	2021/05/20 13:25:40	5697.5	10.9922328	1.0	
11	2021/05/20 13:25:41	5697.5	11.9976123	1.0	
12	2021/05/20 13:25:42	5697.4	12.9900011	1.1	
13	2021/05/20 13:25:43	5697.3	13.9903844	1.2	
14	2021/05/20 13:25:44	5697.2	14.9967653	1.3	
15	2021/05/20 13:25:45	5697.1	15.9961496	1.4	
16	2021/05/20 13:25:46	5697.0	16.9965321	1.5	
17	2021/05/20 13:25:47	5697.0	17.9919195	1.5	
18	2021/05/20 13:25:48	5696.9	18.9903038	1.6	
19	2021/05/20 13:25:49	5696.8	19.9956788	1.7	
20	2021/05/20 13:25:50	5696.7	21.0000664	1.8	
21	2021/05/20 13:25:51	5696.6	21.9904535	1.9	
22	2021/05/20 13:25:52	5696.5	22.9908389	2.0	
23	2021/05/20 13:25:53	5696.4	23.9962268	2.1	
24	2021/05/20 13:25:54	5696.3	24.9996011	2.2	
25	2021/05/20 13:25:55	5696.2	25.997986	2.3	
26	2021/05/20 13:25:56	5696.2	26.9953675	2.3	
27	2021/05/20 13:25:57	5696.0	27.9897588	2.5	
28	2021/05/20 13:25:58	5696.0	28.992141	2.5	
29	2021/05/20 13:25:59	5695.9	29.990526	2.6	
30	2021/05/20 13:26:00	5695.8	30.9969058	2.7	
31	2021/05/20 13:26:01	5695.7	31.9982888	2.8	
32	2021/05/20 13:26:02	5695.6	32.9986728	2.9	
33	2021/05/20 13:26:03	5695.6	33.999056	2.9	
34	2021/05/20 13:26:04	5695.5	34.9904452	3.0	
35	2021/05/20 13:26:05	5695.4	35.9968251	3.1	
36	2021/05/20 13:26:06	5695.3	36.9902131	3.2	
37	2021/05/20 13:26:07	5695.2	37.9965873	3.3	
38	2021/05/20 13:26:08	5695.1	38.9999748	3.4	
39	2021/05/20 13:26:09	5695.0	39.9933627	3.5	
40	2021/05/20 13:26:10	5694.9	40.9907483	3.6	
41	2021/05/20 13:26:11	5694.8	41.9981274	3.7	
42	2021/05/20 13:26:12	5694.8	42.9965123	3.7	
43	2021/05/20 13:26:13	5694.7	43.9958965	3.8	
44	2021/05/20 13:26:14	5694.6	44.9932821	3.9	
45	2021/05/20 13:26:15	5694.5	45.9996573	4.0	
46	2021/05/20 13:26:16	5694.4	46.9980469	4.1	
47	2021/05/20 13:26:17	5694.3	47.9994297	4.2	
48	2021/05/20 13:26:18	5694.2	48.9998133	4.3	
49	2021/05/20 13:26:19	5693.9	49.9962008	4.6	
50	2021/05/20 13:26:20	5694.0	50.9905877	4.5	
51	2021/05/20 13:26:21	5694.0	51.9969667	4.5	
52	2021/05/20 13:26:22	5694.1	52.9923533	4.4	
53	2021/05/20 13:26:23	5693.7	53.9977338	4.8	
54	2021/05/20 13:26:24	5693.7	54.9901224	4.8	
55	2021/05/20 13:26:25	5693.6	55.9975018	4.9	
56	2021/05/20 13:26:26	5693.5	56.9918892	5.0	
57	2021/05/20 13:26:27	5693.4	57.9902738	5.1	
58	2021/05/20 13:26:28	5693.3	58.9926563	5.2	
59	2021/05/20 13:26:29	5693.2	59.9990362	5.3	
60	2021/05/20 13:26:30	5693.2	60.9984268	5.3	
61	2021/05/20 13:26:31	5693.1	61.9998034	5.4	
62	2021/05/20 13:26:32	5692.9	62.9901931	5.6	
63	2021/05/20 13:26:33	5692.9	63.9945747	5.6	
64	2021/05/20 13:26:34	5692.8	64.9909605	5.7	
65	2021/05/20 13:26:35	5692.7	65.9953415	5.8	
66	2021/05/20 13:26:36	5692.6	66.9927282	5.9	
67	2021/05/20 13:26:37	5692.5	67.9981095	6.0	
68	2021/05/20 13:26:38	5692.4	68.9974918	6.1	
69	2021/05/20 13:26:39	5692.3	69.9998742	6.2	
70	2021/05/20 13:26:40	5692.2	70.9912634	6.3	
71	2021/05/20 13:26:41	5692.1	71.9996419	6.4	
72	2021/05/20 13:26:42	5692.0	72.9930246	6.5	
73	2021/05/20 13:26:43	5692.0	73.999413	6.5	
74	2021/05/20 13:26:44	5691.9	74.9937987	6.6	
75	2021/05/20 13:26:45	5691.7	75.9911841	6.8	
76	2021/05/20 13:26:46	5691.7	76.9985634	6.8	
77	2021/05/20 13:26:47	5691.6	77.9919513	6.9	
78	2021/05/20 13:26:48	5691.5	78.9903352	7.0	
79	2021/05/20 13:26:49	5691.4	79.996717	7.1	
80	2021/05/20 13:26:50	5691.3	80.9921025	7.2	
81	2021/05/20 13:26:51	5691.3	81.9954845	7.2	
82	2021/05/20 13:26:52	5691.2	82.9898714	7.3	
83	2021/05/20 13:26:53	5691.0	83.9992505	7.5	
84	2021/05/20 13:26:54	5690.9	84.9896392	7.6	
85	2021/05/20 13:26:55	5690.9	85.9970195	7.6	
86	2021/05/20 13:26:56	5690.8	86.993405	7.7	
87	2021/05/20 13:26:57	5690.7	87.989791	7.8	
88	2021/05/20 13:26:58	5690.6	88.9981693	7.9	
89	2021/05/20 13:26:59	5690.5	89.9895588	8.0	
90	2021/05/20 13:27:00	5690.4	90.9999364	8.1	
91	2021/05/20 13:27:01	5690.3	91.991325	8.2	
92	2021/05/20 13:27:02	5690.2	92.9897101	8.3	
93	2021/05/20 13:27:03	5690.1	93.991093	8.4	
94	2021/05/20 13:27:04	5690.1	94.9994718	8.4	
95	2021/05/20 13:27:05	5690.0	95.9968575	8.5	
96	2021/05/20 13:27:06	5689.9	96.995244	8.6	
97	2021/05/20 13:27:07	5689.8	97.9976201	8.7	
98	2021/05/20 13:27:08	5689.7	98.9940114	8.8	
99	2021/05/20 13:27:09	5689.6	99.9903964	8.9	
100	2021/05/20 13:27:10	5689.6	100.9917798	8.9	
101	2021/05/20 13:27:11	5689.4	101.9921635	9.1	
102	2021/05/20 13:27:12	5689.3	102.9985434	9.2	
103	2021/05/20 13:27:13	5689.3	103.9979276	9.2	
104	2021/05/20 13:27:14	5689.2	105.0003096	9.3	
105	2021/05/20 13:27:15	5689.1	105.9917004	9.4	
106	2021/05/20 13:27:16	5689.0	106.9910829	9.5	
107	2021/05/20 13:27:17	5688.9	107.9944664	9.6	
108	2021/05/20 13:27:18	5688.8	108.9978414	9.7	
109	2021/05/20 13:27:19	5688.7	109.994233	9.8	
110	2021/05/20 13:27:20	5688.6	110.9996131	9.9	
111	2021/05/20 13:27:21	5688.5	111.990003	10.0	
112	2021/05/20 13:27:22	5688.5	112.9923873	10.0	
113	2021/05/20 13:27:23	5688.4	113.9907705	10.1	
114	2021/05/20 13:27:24	5688.2	114.996151	10.3	
115	2021/05/20 13:27:25	5688.2	115.9995335	10.3	
116	2021/05/20 13:27:26	5688.1	116.9939157	10.4	
117	2021/05/20 13:27:27	5688.0	117.9903064	10.5	
118	2021/05/20 13:27:28	5687.9	118.9976863	10.6	
119	2021/05/20 13:27:29	5687.8	119.9970698	10.7	
120	2021/05/20 13:27:30	5687.7	120.9914572	10.8	
121	2021/05/20 13:27:31	5687.6	121.9968378	10.9	
122	2021/05/20 13:27:32	5687.5	122.9972212	11.0	
123	2021/05/20 13:27:33	5687.5	123.9976049	11.0	
124	2021/05/20 13:27:34	5687.4	124.9959897	11.1	
125	2021/05/20 13:27:35	5687.3	125.9953739	11.2	
126	2021/05/20 13:27:36	5687.2	126.9917598	11.3	
127	2021/05/20 13:27:37	5687.1	127.9961409	11.4	
128	2021/05/20 13:27:38	5687.0	128.9925276	11.5	
129	2021/05/20 13:27:39	5686.9	129.991911	11.6	
130	2021/05/20 13:27:40	5686.8	130.9992904	11.7	
131	2021/05/20 13:27:41	5686.7	131.9996742	11.8	
132	2021/05/20 13:27:42	5686.6	133.0000556	11.9	
133	2021/05/20 13:27:43	5686.6	133.9944454	11.9	
134	2021/05/20 13:27:44	5686.5	134.9898319	12.0	
135	2021/05/20 13:27:45	5686.4	135.994213	12.1	
136	2021/05/20 13:27:46	5686.3	136.9985954	12.2	
137	2021/05/20 13:27:47	5686.2	137.9979751	12.3	
138	2021/05/20 13:27:48	5686.1	138.9983564	12.4	
139	2021/05/20 13:27:49	5686.0	139.9947482	12.5	
140	2021/05/20 13:27:50	5685.9	140.9971306	12.6	
141	2021/05/20 13:27:51	5685.8	141.9915179	12.7	
142	2021/05/20 13:27:52	5685.7	142.9948998	12.8	
143	2021/05/20 13:27:53	5685.6	143.9982815	12.9	
144	2021/05/20 13:27:54	5685.5	144.9926687	13.0	
145	2021/05/20 13:27:55	5685.4	146.000048	13.1	
146	2021/05/20 13:27:56	5685.3	146.9974335	13.2	
147	2021/05/20 13:27:57	5685.3	147.9918215	13.2	
148	2021/05/20 13:27:58	5685.1	148.9972013	13.4	
149	2021/05/20 13:27:59	5685.1	149.9935894	13.4	
150	2021/05/20 13:28:00	5685.0	150.9999674	13.5	
151	2021/05/20 13:28:01	5684.9	151.9963553	13.6	
152	2021/05/20 13:28:02	5684.8	152.9997348	13.7	
153	2021/05/20 13:28:03	5684.7	153.9991194	13.8	
154	2021/05/20 13:28:04	5684.6	154.9965047	13.9	
155	2021/05/20 13:28:05	5684.5	155.9968884	14.0	
156	2021/05/20 13:28:06	5684.4	156.9922762	14.1	
157	2021/05/20 13:28:07	5684.3	157.9916592	14.2	
158	2021/05/20 13:28:08	5684.2	158.9980392	14.3	
159	2021/05/20 13:28:09	5684.1	159.9894308	14.4	
160	2021/05/20 13:28:10	5684.1	160.9978082	14.4	
161	2021/05/20 13:28:11	5684.0	161.9901956	14.5	
162	2021/05/20 13:28:12	5683.9	162.9905792	14.6	
163	2021/05/20 13:28:13	5683.8	163.9979582	14.7	
164	2021/05/20 13:28:14	5683.7	164.992346	14.8	
165	2021/05/20 13:28:15	5683.6	165.9977259	14.9	
166	2021/05/20 13:28:16	5683.5	166.9931205	15.0	
167	2021/05/20 13:28:17	5683.5	167.9984934	15.0	
168	2021/05/20 13:28:18	5683.4	168.9928808	15.1	
